ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
10887973,Jette,1090,1935,2,118,,APARTMENT,APARTMENT,240000,NORMAL_SALE,2,1,1,4,15,True,NOT_INSTALLED,False,False,,False,,,False,,,False,TO_BE_DONE_UP,40,F,1243,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/10887973
11051560,Molenbeek-Saint-Jean,1080,1974,2,90,,APARTMENT,APARTMENT,240000,NORMAL_SALE,3,1,1,5,,False,,False,False,,True,20,SOUTH,False,,,False,TO_BE_DONE_UP,,G,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11051560
10891776,Neder-over-Heembeek,1120,,2,94,,APARTMENT,PENTHOUSE,240000,NORMAL_SALE,2,1,1,4,7,False,,False,False,,True,35,,False,,,False,TO_BE_DONE_UP,37,F,0,False,BUY_REGULAR,,,,,,1,1,https://www.immoweb.be/en/classified/apartment/for-sale/Neder-over-Heembeek/1120/10891776
10326829,Molenbeek-Saint-Jean,1080,1975,2,103,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,18,True,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,False,AS_NEW,35,F,1502,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/10326829
10938576,Laeken,1020,1967,4,85,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,,3,7,False,,True,False,,True,18,,False,,,False,,24,G,850,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Laeken/1020/10938576
11086273,Woluwe-Saint-Lambert,1200,2023,,46,,APARTMENT,APARTMENT,240000,NORMAL_SALE,1,1,1,3,1,True,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,False,AS_NEW,22,,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Woluwe-Saint-Lambert/1200/11086273
11005988,Schaerbeek,1030,1930,2,72,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,1,1,3,10,True,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,False,AS_NEW,27,D,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/11005988
10250928,Molenbeek-Saint-Jean,1080,1960,2,105,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,8,True,INSTALLED,False,False,,True,4,,False,,,False,AS_NEW,35,D,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/10250928
11019306,ANDERLECHT,1070,1971,4,98,,APARTMENT,APARTMENT,239000,NORMAL_SALE,3,,1,4,,True,SEMI_EQUIPPED,False,False,,True,,,False,,,,GOOD,32,B,1246,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/ANDERLECHT/1070/11019306
11169483,Jette,1090,,4,99,,APARTMENT,APARTMENT,239000,NORMAL_SALE,3,1,1,5,,False,,False,False,,True,15,,False,,,False,GOOD,,E,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/11169483
11039784,SINT-JANS-MOLENBEEK,1080,1976,,106,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,True,12,,False,,,,TO_BE_DONE_UP,40,C,1735,,BUY_REGULAR,FUELOIL,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/SINT-JANS-MOLENBEEK/1080/11039784
10979275,Ganshoren,1083,1958,2,75,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,12,True,SEMI_EQUIPPED,False,False,,False,,,False,,,False,TO_BE_DONE_UP,18,D,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Ganshoren/1083/10979275
10982053,Schaerbeek,1030,1974,2,91,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,8,True,INSTALLED,False,False,,True,8,,False,,,False,TO_BE_DONE_UP,28,E,0,False,BUY_REGULAR,GAS,,,,,,1,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/10982053
10887975,Jette,1090,1935,2,118,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,15,True,INSTALLED,False,False,,True,2,,False,,,False,TO_RENOVATE,40,E,1243,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/10887975
11076036,Brussels,1000,,1,56,,APARTMENT,APARTMENT,239500,NORMAL_SALE,1,,,1,,True,INSTALLED,True,False,,True,6,,False,,,False,JUST_RENOVATED,,C,0,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Brussels/1000/11076036
11074907,Molenbeek-Saint-Jean,1080,1950,2,100,,APARTMENT,APARTMENT,239500,NORMAL_SALE,2,1,,3,15,True,HYPER_EQUIPPED,False,False,,True,5,,False,,,False,AS_NEW,28,D,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11074907
10419257,Berchem-Sainte-Agathe,1082,1978,3,88,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,8,True,INSTALLED,False,False,,True,8,,False,,,False,AS_NEW,32,D,1413,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Berchem-Sainte-Agathe/1082/10419257
10997405,FOREST,1190,1969,,75,,APARTMENT,APARTMENT,239500,NORMAL_SALE,2,,1,3,,True,INSTALLED,False,False,,True,7,,False,,,,GOOD,30,C,0,,BUY_REGULAR,GAS,,,,,,1,https://www.immoweb.be/en/classified/apartment/for-sale/FOREST/1190/10997405
10955380,Woluwe-Saint-Lambert,1200,1979,2,83,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,7,True,SEMI_EQUIPPED,False,False,,True,20,,False,,,,TO_RENOVATE,28,E,1242,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Woluwe-Saint-Lambert/1200/10955380
11116289,Jette,1090,1968,3,104,,APARTMENT,APARTMENT,240000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,True,,,False,,,False,AS_NEW,,D,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/11116289
11008318,UCCLE,1180,1969,,75,,APARTMENT,APARTMENT,239500,NORMAL_SALE,2,,1,3,,True,INSTALLED,False,False,,True,7,,False,,,,GOOD,30,C,0,,BUY_REGULAR,GAS,,,,,,1,https://www.immoweb.be/en/classified/apartment/for-sale/UCCLE/1180/11008318
11132475,Jette,1090,1957,2,110,,APARTMENT,APARTMENT,240000,NORMAL_SALE,2,,1,3,,True,INSTALLED,False,True,-1,True,15,,False,,,,,25,F,0,False,BUY_REGULAR,FUELOIL,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/11132475
11097955,Brussels City,1120,,2,75,,APARTMENT,APARTMENT,240000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,True,-1,True,,,False,,,,,,E,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Brussels-City/1120/11097955
10900904,Brussel,1000,,,,,APARTMENT,APARTMENT,240000,NORMAL_SALE,1,1,1,3,,False,,True,False,,False,,,False,,,,GOOD,,F,869,,BUY_REGULAR,ELECTRIC,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Brussel/1000/10900904
10879428,Uccle,1180,,2,50,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,1,1,3,,True,INSTALLED,False,False,,False,,,False,,,,,20,D,414,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/10879428
10531188,Anderlecht,1070,,2,150,0,HOUSE,HOUSE,239000,NORMAL_SALE,3,1,2,6,,True,NOT_INSTALLED,False,False,,True,,,True,25,,False,TO_RENOVATE,38,G,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Anderlecht/1070/10531188
10837532,SINT-AGATHA-BERCHEM,1082,1976,2,90,,APARTMENT,APARTMENT,240000,NORMAL_SALE,2,1,1,4,8,True,INSTALLED,False,True,-1,True,,,False,,,,GOOD,31,D,1266,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/SINT-AGATHA-BERCHEM/1082/10837532
10954077,Molenbeek saint-jean,1080,,2,94,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,,3,13,False,,False,False,,True,,,False,,,False,,,,1,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-saint-jean/1080/10954077
11164422,Anderlecht,1070,1993,2,90,,APARTMENT,GROUND_FLOOR,239000,NORMAL_SALE,2,1,1,4,8,True,HYPER_EQUIPPED,False,False,,True,10,,False,,,False,AS_NEW,32,E,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/11164422
11164420,Molenbeek-Saint-Jean,1080,1993,2,90,,APARTMENT,GROUND_FLOOR,239000,NORMAL_SALE,2,1,1,4,8,True,HYPER_EQUIPPED,False,False,,True,10,,False,,,False,AS_NEW,32,E,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11164420
10665515,Watermael-Boitsfort,1170,1966,,50,,APARTMENT,APARTMENT,240000,NORMAL_SALE,1,1,1,3,,True,HYPER_EQUIPPED,False,False,,True,8,,False,,,False,GOOD,24,C,1001,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Watermael-Boitsfort/1170/10665515
11084522,Koekelberg,1081,1929,2,155,,APARTMENT,DUPLEX,239000,NORMAL_SALE,3,1,1,5,27,True,HYPER_EQUIPPED,False,False,,True,11,,False,,,False,TO_BE_DONE_UP,23,G,0,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Koekelberg/1081/11084522
11136485,Bruxelles,1020,2021,2,70,,APARTMENT,GROUND_FLOOR,239000,NORMAL_SALE,1,1,1,3,,True,HYPER_EQUIPPED,False,False,,True,15,,True,15,,False,AS_NEW,36,C,0,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Bruxelles/1020/11136485
11162309,Forest,1190,,2,51,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,1,1,3,,True,USA_INSTALLED,False,False,,True,,,False,,,False,AS_NEW,,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Forest/1190/11162309
11088867,Uccle,1180,1972,2,70,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,8,True,INSTALLED,False,False,,True,14,,False,,,False,TO_BE_DONE_UP,24,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11088867
11105875,Bruxelles,1000,,2,90,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,25,True,HYPER_EQUIPPED,True,False,,True,6,,False,,,False,TO_BE_DONE_UP,20,F,495,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Bruxelles/1000/11105875
11030904,Molenbeek-Saint-Jean,1080,1964,3,105,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,11,True,SEMI_EQUIPPED,False,False,,False,,,False,,,,TO_BE_DONE_UP,40,D,1539,False,BUY_REGULAR,FUELOIL,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11030904
10878974,Uccle,1180,,2,50,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,1,1,3,,True,INSTALLED,False,False,,False,,,False,,,,,20,D,414,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/10878974
11115487,Bruxelles,1000,1973,2,85,,APARTMENT,APARTMENT,239000,NORMAL_SALE,3,1,1,5,9,True,HYPER_EQUIPPED,False,False,,True,15,,False,,,False,GOOD,26,A,1140,False,BUY_REGULAR,FUELOIL,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Bruxelles/1000/11115487
11068254,Jette,1090,1970,3,85,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,,1,3,7,False,,False,True,-1,True,10,,True,,NORTH_WEST,,,32,C,0,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/11068254
11162821,GANSHOREN,1083,1958,,93,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,True,10,,False,,,,,31,C,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/GANSHOREN/1083/11162821
10789743,Uccle,1180,1956,2,50,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,1,1,3,,True,INSTALLED,False,False,,False,,,False,,,,,20,D,414,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/10789743
11004350,Molenbeek-Saint-Jean,1080,1990,4,106,,APARTMENT,APARTMENT,239000,NORMAL_SALE,4,2,,6,17,False,,False,False,,True,,,False,,,False,,30,E,1,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11004350
10862695,Sint-Agatha-Berchem,1082,1947,2,65,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,,1,3,,True,INSTALLED,False,False,,True,6,,False,,,,,22,E,642,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Agatha-Berchem/1082/10862695
11154550,MOLENBEEK-SAINT-JEAN,1080,,,90,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,,1,3,,False,,False,False,,True,10,,False,,,,AS_NEW,33,G,827,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/MOLENBEEK-SAINT-JEAN/1080/11154550
11092130,Molenbeek-Saint-Jean,1080,1980,2,93,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,10,False,,False,False,,False,,,False,,,False,GOOD,40,D,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11092130
11140503,Brussels City,1000,2019,3,44,,APARTMENT,FLAT_STUDIO,239000,NORMAL_SALE,0,1,1,2,,True,INSTALLED,False,False,,True,,,False,,,,AS_NEW,33,B,960,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Brussels-City/1000/11140503
10924139,Anderlecht,1070,,2,80,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,True,16,SOUTH,False,,,False,,,D,1870,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/10924139
11157057,Anderlecht,1070,1966,2,96,,APARTMENT,APARTMENT,236000,NORMAL_SALE,3,1,1,5,,True,INSTALLED,False,False,,True,10,SOUTH,False,,,,,,G,1152,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/11157057
11139940,Uccle,1180,,2,68,,APARTMENT,APARTMENT,237000,NORMAL_SALE,1,1,,2,,False,,False,False,,True,1,,False,,,False,GOOD,,F,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11139940
11040988,Sint-Jans-Molenbeek,1080,1970,2,85,,APARTMENT,APARTMENT,238000,NORMAL_SALE,2,1,,3,7,False,,False,False,,True,7,,False,,,False,,29,C,1353,False,BUY_REGULAR,FUELOIL,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Jans-Molenbeek/1080/11040988
11136545,Uccle,1180,,2,63,,APARTMENT,APARTMENT,237000,NORMAL_SALE,1,,1,2,10,True,USA_INSTALLED,False,False,,False,,,False,,,False,GOOD,,G,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11136545
11159023,Uccle,1180,1932,2,60,,APARTMENT,APARTMENT,238000,NORMAL_SALE,1,1,1,3,8,True,INSTALLED,False,False,,True,2,,False,,,,GOOD,27,G,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11159023
11013573,Bruxelles,1000,,2,80,,APARTMENT,APARTMENT,239000,NORMAL_SALE,3,1,,4,,False,,False,False,,False,,,False,,,,GOOD,,D,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Bruxelles/1000/11013573
10994455,Jette,1090,,,75,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,,,2,,False,,False,False,,True,,,False,,,,,,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/10994455
11150970,Schaerbeek,1030,,2,73,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,False,,,False,,,,,,G,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/11150970
10967165,Berchem-Sainte-Agathe,1082,,3,102,,APARTMENT,APARTMENT,239000,NORMAL_SALE,3,,,3,,True,INSTALLED,False,False,,True,11,,False,,,,,,F,1472,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Berchem-Sainte-Agathe/1082/10967165
11159846,Anderlecht,1070,,2,85,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,True,8,,False,,,,,32,D,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/11159846
10959602,Schaerbeek,1030,1950,2,78,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,False,,,False,,,,,,D,731,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/10959602
11127558,Schaerbeek,1030,,,78,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,,3,,False,,False,False,,True,3,,False,,,,TO_BE_DONE_UP,,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/11127558
11126220,Jette,1090,1975,3,81,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,HYPER_EQUIPPED,False,False,,True,8,,False,,,False,AS_NEW,34,D,1117,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/11126220
11151446,Ixelles,1050,1935,2,50,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,,1,2,,True,USA_INSTALLED,False,False,,True,12,SOUTH_WEST,False,,,False,AS_NEW,,E,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11151446
10825844,Laeken,1020,1980,3,80,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,6,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,AS_NEW,26,G,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Laeken/1020/10825844
11144970,Anderlecht,1070,,2,85,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,INSTALLED,False,False,,True,8,,False,,,,,32,D,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/11144970
11019107,Evere,1140,,,88,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,,1,3,9,False,,False,False,,True,15,EAST,False,,,,GOOD,28,C,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Evere/1140/11019107
11064257,Evere,1140,,,87,,APARTMENT,APARTMENT,239000,NORMAL_SALE,3,,1,4,8,False,,False,False,,True,12,WEST,False,,,,GOOD,25,E,1137,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Evere/1140/11064257
11037727,BRUSSEL,1020,1954,2,80,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,,1,2,,True,INSTALLED,False,False,,True,15,,False,,,,GOOD,30,G,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/BRUSSEL/1020/11037727
11101994,SAINT-GILLES,1060,1918,2,49,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,1,1,3,,True,USA_HYPER_EQUIPPED,False,True,-1,False,,,False,,,,,,E,444,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/SAINT-GILLES/1060/11101994
11080016,Jette,1090,1956,,88,,APARTMENT,APARTMENT,239000,NORMAL_SALE,1,1,1,3,11,True,HYPER_EQUIPPED,False,False,,True,3,,False,,,,GOOD,31,G,996,False,BUY_REGULAR,GAS,,,,,1,2,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/11080016
11149599,Molenbeek-Saint-Jean,1080,1958,,102,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,,1,3,9,True,INSTALLED,False,True,1,True,7,SOUTH,False,,,False,GOOD,45,G,1457,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11149599
10602691,SCHAERBEEK,1030,1968,,98,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,1,1,4,,True,SEMI_EQUIPPED,False,False,,False,,,False,,,,GOOD,40,G,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/SCHAERBEEK/1030/10602691
10779068,Schaerbeek,1030,1950,2,60,,APARTMENT,APARTMENT,239000,NORMAL_SALE,2,2,2,6,,True,INSTALLED,False,False,,True,2,,False,,,False,AS_NEW,30,D,0,True,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/10779068
11081034,Forest,1190,1918,2,77,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1,1,1,3,12,False,,False,False,,True,15,,False,,,False,GOOD,16,G,528,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Forest/1190/11081034
11085318,Molenbeek-Saint-Jean,1080,,,91,,APARTMENT,APARTMENT,235000,NORMAL_SALE,2,1,1,4,13,True,NOT_INSTALLED,False,False,,True,10,SOUTH,False,,,False,,28,E,1398,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Molenbeek-Saint-Jean/1080/11085318
11091713,Schaerbeek,1030,1940,2,67,,APARTMENT,APARTMENT,235000,NORMAL_SALE,2,1,1,4,7,False,,True,False,,False,,,False,,,False,GOOD,21,D,830,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/11091713
11031922,Saint-Josse-ten-Noode,1210,,2,100,,APARTMENT,GROUND_FLOOR,235000,NORMAL_SALE,2,1,2,5,15,True,SEMI_EQUIPPED,False,False,,False,,,True,9,,False,TO_BE_DONE_UP,18,G,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Saint-Josse-ten-Noode/1210/11031922
11171693,Uccle,1180,,2,60,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1,1,1,3,,False,,False,False,,False,,,False,,,False,GOOD,,E,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11171693
11092158,Ixelles,1050,1881,2,58,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1,,,1,,False,,False,False,,False,,,False,,,,TO_RENOVATE,,E,0,False,BUY_REGULAR,GAS,False,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11092158
10902513,Saint-Gilles,1060,1970,2,44,,APARTMENT,FLAT_STUDIO,235000,NORMAL_SALE,0,1,1,2,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,False,AS_NEW,,C,704,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Saint-Gilles/1060/10902513
11140962,Sint-Jans-Molenbeek,1080,1977,,95,,APARTMENT,APARTMENT,235000,NORMAL_SALE,2,1,,3,10,True,INSTALLED,False,False,,True,9,,False,,,False,GOOD,28,C,1499,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Jans-Molenbeek/1080/11140962
11166746,Anderlecht,1070,2020,,40,,APARTMENT,FLAT_STUDIO,235000,NORMAL_SALE,0,1,1,2,,True,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,,,0,False,BUY_REGULAR,ELECTRIC,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/11166746
11169391,Schaerbeek,1030,1900,2,64,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1,1,1,3,,True,INSTALLED,False,False,,True,,,False,,,False,GOOD,41,E,530,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/11169391
10407971,Schaerbeek,1030,1976,2,66,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1,1,1,3,8,True,HYPER_EQUIPPED,False,False,,True,12,,False,,,False,AS_NEW,27,C,0,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/10407971
11158952,SINT-JANS-MOLENBEEK,1080,1965,2,,,APARTMENT,APARTMENT,235000,NORMAL_SALE,3,1,1,5,8,True,HYPER_EQUIPPED,False,True,-1,True,9,,False,,,,GOOD,,F,1306,False,BUY_REGULAR,FUELOIL,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/SINT-JANS-MOLENBEEK/1080/11158952
11139079,Pentagone (Bruxelles),1000,,2,60,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1,1,,2,8,False,,False,False,,False,,,False,,,False,,,G,919,False,BUY_REGULAR,ELECTRIC,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Pentagone-(Bruxelles)/1000/11139079
10901207,Saint-Gilles,1060,1970,2,46,,APARTMENT,FLAT_STUDIO,235000,NORMAL_SALE,0,1,1,2,,True,HYPER_EQUIPPED,True,False,,False,,,False,,,False,AS_NEW,,C,721,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Saint-Gilles/1060/10901207
