ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
10958369,LEUVEN,3010,1949,2,293,432,HOUSE,APARTMENT_BLOCK,625000,NORMAL_SALE,5,5,5,15,,True,SEMI_EQUIPPED,False,False,,True,,,False,,,,TO_BE_DONE_UP,,D,1618,,BUY_REGULAR,FUELOIL,,False,,,,,https://www.immoweb.be/en/classified/house/for-sale/LEUVEN/3010/10958369
11163437,Wemmel,1780,2022,4,163,391,HOUSE,VILLA,625000,NORMAL_SALE,3,1,2,6,,True,USA_HYPER_EQUIPPED,False,False,,True,25,,True,233,,False,AS_NEW,27,A,0,False,BUY_REGULAR,,,True,CONNECTED,,,2,https://www.immoweb.be/en/classified/house/for-sale/Wemmel/1780/11163437
11145787,Halle (1500),1500,,,199,751,HOUSE,HOUSE,627879,NORMAL_SALE,3,1,2,6,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,GOOD,,,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Halle-(1500)/1500/11145787
10960352,Asse,1730,,,164,800,HOUSE,HOUSE,626677,NORMAL_SALE,3,1,2,6,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,GOOD,,,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Asse/1730/10960352
11018655,Asse,1730,1985,4,240,1900,HOUSE,VILLA,628000,NORMAL_SALE,3,,,3,,False,,False,True,1,False,,SOUTH,True,,SOUTH,,,,C,2174,False,BUY_REGULAR,GAS,,True,CONNECTED,,2,2,https://www.immoweb.be/en/classified/house/for-sale/Asse/1730/11018655
9933595,Leuven,3000,,,122,,APARTMENT,APARTMENT,628511,NORMAL_SALE,3,2,,5,,False,,False,False,,True,17,,False,,,,AS_NEW,,A,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Leuven/3000/9933595
11172648,Tremelo,3120,2024,3,216,970,HOUSE,HOUSE,629000,NORMAL_SALE,4,2,2,8,,False,,False,True,-1,True,20,,True,800,SOUTH_EAST,,,40,,0,False,BUY_REGULAR,,,True,,,1,1,https://www.immoweb.be/en/classified/house/for-sale/Tremelo/3120/11172648
11169146,STEENOKKERZEEL,1820,1993,4,248,826,HOUSE,HOUSE,629000,NORMAL_SALE,3,2,1,6,,True,INSTALLED,False,False,,True,,,False,,,,GOOD,,B,1960,,BUY_REGULAR,GAS,,False,,,1,2,https://www.immoweb.be/en/classified/house/for-sale/STEENOKKERZEEL/1820/11169146
11172647,Tremelo,3120,2024,3,216,970,HOUSE,HOUSE,629000,NORMAL_SALE,4,2,2,8,,False,,False,True,-1,True,20,,True,800,SOUTH_EAST,,,40,,0,False,BUY_REGULAR,,,True,,,1,1,https://www.immoweb.be/en/classified/house/for-sale/Tremelo/3120/11172647
10945565,Dilbeek,1700,1969,4,212,769,HOUSE,VILLA,624000,NORMAL_SALE,5,1,2,8,15,True,INSTALLED,False,False,,True,,,False,,,,AS_NEW,47,E,2288,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,2,https://www.immoweb.be/en/classified/house/for-sale/Dilbeek/1700/10945565
